"STATISTIC","Statistic Label","C02199V02655","Sex","C03367V04052","County and City","TLIST(A1)","CensusYear","C02076V03371","Age Group","UNIT","VALUE"
"E2022","Population 2011 to 2016","1","Male","CE","Clare","2016","2016","265","10 - 14 years","Number","4373"
"E2022","Population 2011 to 2016","1","Male","CE","Clare","2016","2016","300","15 - 19 years","Number","3924"
"E2022","Population 2011 to 2016","1","Male","CE","Clare","2016","2016","365","20 - 24 years","Number","2985"
"E2022","Population 2011 to 2016","1","Male","CE","Clare","2016","2016","410","25 - 29 years","Number","2792"
"E2022","Population 2011 to 2016","1","Male","CE","Clare","2016","2016","440","30 - 34 years","Number","3579"
"E2022","Population 2011 to 2016","1","Male","CE","Clare","2016","2016","460","35 - 39 years","Number","4302"
"E2022","Population 2011 to 2016","1","Male","CE","Clare","2016","2016","475","40 - 44 years","Number","4420"
"E2022","Population 2011 to 2016","1","Male","CE","Clare","2016","2016","495","45 - 49 years","Number","4348"
"E2022","Population 2011 to 2016","1","Male","CE","Clare","2016","2016","515","50 - 54 years","Number","3992"
"E2022","Population 2011 to 2016","1","Male","CE","Clare","2016","2016","530","55 - 59 years","Number","3749"
"E2022","Population 2011 to 2016","1","Male","CE","Clare","2016","2016","550","60 - 64 years","Number","3292"
"E2022","Population 2011 to 2016","1","Male","CE","Clare","2016","2016","565","65 - 69 years","Number","3097"
"E2022","Population 2011 to 2016","1","Male","CE","Clare","2016","2016","580","70 - 74 years","Number","2290"
"E2022","Population 2011 to 2016","1","Male","CE","Clare","2016","2016","595","75 - 79 years","Number","1464"
"E2022","Population 2011 to 2016","1","Male","CE","Clare","2016","2016","610","80 - 84 years","Number","954"
"E2022","Population 2011 to 2016","1","Male","CE","Clare","2016","2016","630","85 years and over","Number","614"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","-","All ages","Number","58812"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","205","0 - 4 years","Number","3062"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","245","5 - 9 years","Number","2836"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","265","10 - 14 years","Number","3119"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","300","15 - 19 years","Number","3855"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","365","20 - 24 years","Number","6209"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","410","25 - 29 years","Number","6005"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","440","30 - 34 years","Number","5179"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","460","35 - 39 years","Number","3915"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","475","40 - 44 years","Number","3585"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","495","45 - 49 years","Number","3605"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","515","50 - 54 years","Number","3574"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","530","55 - 59 years","Number","3207"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","550","60 - 64 years","Number","2980"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","565","65 - 69 years","Number","2493"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","580","70 - 74 years","Number","2130"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","595","75 - 79 years","Number","1553"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","610","80 - 84 years","Number","966"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2011","2011","630","85 years and over","Number","539"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","-","All ages","Number","61722"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","205","0 - 4 years","Number","3194"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","245","5 - 9 years","Number","3055"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","265","10 - 14 years","Number","2860"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","300","15 - 19 years","Number","3898"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","365","20 - 24 years","Number","6152"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","410","25 - 29 years","Number","5798"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","440","30 - 34 years","Number","5647"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","460","35 - 39 years","Number","4756"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","475","40 - 44 years","Number","3892"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","495","45 - 49 years","Number","3570"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","515","50 - 54 years","Number","3669"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","530","55 - 59 years","Number","3509"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","550","60 - 64 years","Number","3069"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","565","65 - 69 years","Number","2755"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","580","70 - 74 years","Number","2280"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","595","75 - 79 years","Number","1720"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","610","80 - 84 years","Number","1176"
"E2022","Population 2011 to 2016","1","Male","CC","Cork City","2016","2016","630","85 years and over","Number","722"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","-","All ages","Number","198658"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","205","0 - 4 years","Number","17457"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","245","5 - 9 years","Number","15421"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","265","10 - 14 years","Number","14151"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","300","15 - 19 years","Number","12384"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","365","20 - 24 years","Number","10519"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","410","25 - 29 years","Number","12813"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","440","30 - 34 years","Number","16470"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","460","35 - 39 years","Number","16724"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","475","40 - 44 years","Number","15443"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","495","45 - 49 years","Number","14274"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","515","50 - 54 years","Number","12158"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","530","55 - 59 years","Number","10875"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","550","60 - 64 years","Number","9602"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","565","65 - 69 years","Number","7364"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","580","70 - 74 years","Number","5236"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","595","75 - 79 years","Number","3877"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","610","80 - 84 years","Number","2345"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2011","2011","630","85 years and over","Number","1545"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","-","All ages","Number","206953"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","205","0 - 4 years","Number","15974"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","245","5 - 9 years","Number","17570"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","265","10 - 14 years","Number","15331"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","300","15 - 19 years","Number","13830"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","365","20 - 24 years","Number","10072"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","410","25 - 29 years","Number","10201"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","440","30 - 34 years","Number","13602"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","460","35 - 39 years","Number","16832"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","475","40 - 44 years","Number","16490"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","495","45 - 49 years","Number","15219"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","515","50 - 54 years","Number","13851"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","530","55 - 59 years","Number","11978"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","550","60 - 64 years","Number","10536"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","565","65 - 69 years","Number","9242"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","580","70 - 74 years","Number","6807"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","595","75 - 79 years","Number","4545"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","610","80 - 84 years","Number","2999"
"E2022","Population 2011 to 2016","1","Male","CK","Cork County","2016","2016","630","85 years and over","Number","1874"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","-","All ages","Number","72629"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","205","0 - 4 years","Number","5043"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","245","5 - 9 years","Number","4909"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","265","10 - 14 years","Number","4925"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","300","15 - 19 years","Number","4436"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","365","20 - 24 years","Number","3778"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","410","25 - 29 years","Number","4642"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","440","30 - 34 years","Number","5456"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","460","35 - 39 years","Number","5523"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","475","40 - 44 years","Number","5284"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","495","45 - 49 years","Number","5039"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","515","50 - 54 years","Number","4912"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","530","55 - 59 years","Number","4527"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","550","60 - 64 years","Number","4346"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","565","65 - 69 years","Number","3552"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","580","70 - 74 years","Number","2532"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","595","75 - 79 years","Number","1835"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","610","80 - 84 years","Number","1151"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2011","2011","630","85 years and over","Number","739"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","-","All ages","Number","73055"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","205","0 - 4 years","Number","4573"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","245","5 - 9 years","Number","5132"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","265","10 - 14 years","Number","4880"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","300","15 - 19 years","Number","4641"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","365","20 - 24 years","Number","3345"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","410","25 - 29 years","Number","3437"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","440","30 - 34 years","Number","4623"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","460","35 - 39 years","Number","5430"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","475","40 - 44 years","Number","5362"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","495","45 - 49 years","Number","5250"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","515","50 - 54 years","Number","5008"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","530","55 - 59 years","Number","4872"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","550","60 - 64 years","Number","4584"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","565","65 - 69 years","Number","4375"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","580","70 - 74 years","Number","3246"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","595","75 - 79 years","Number","2139"
"E2022","Population 2011 to 2016","1","Male","KY","Kerry","2016","2016","610","80 - 84 years","Number","1310"
